room_type,neighbourhood,minimum_nights,calculated_host_listings_count,availability_365,price
1,19,7,1,135,250
0,30,1,2,80,35
1,39,10,2,40,80
0,15,2,1,0,85
0,124,1,1,1,60
1,4,14,1,0,115
0,49,1,1,179,80
0,4,2,1,195,74
1,12,2,1,0,110
0,21,1,5,345,110
1,1,3,1,334,220
1,8,2,2,336,124
0,55,2,2,302,55
1,52,5,1,0,210
1,8,1,1,0,387
0,1,99,3,364,79
0,17,2,1,0,60
1,52,30,1,180,150
0,21,2,1,0,44
0,56,1,4,62,39
0,64,2,1,0,85
1,23,4,1,88,207
0,21,4,1,75,65
1,1,3,1,280,350
1,19,2,1,0,150
1,12,3,1,3,250
1,6,2,1,84,150
1,12,7,1,216,200
0,111,1,4,120,49
1,23,2,1,2,175
1,39,5,1,0,85
1,166,4,1,134,95
0,2,3,1,0,125
1,7,7,1,235,219
1,4,1,1,0,140
0,21,14,1,0,50
0,6,2,1,365,70
1,12,2,2,127,173
0,4,5,1,137,95
1,107,1,1,83,180
1,4,4,1,31,160
1,2,7,1,0,101
0,54,5,1,0,150
1,5,30,50,364,175
1,37,30,15,294,100
1,73,2,1,0,70
1,78,6,1,278,75
0,2,1,1,25,50
1,28,1,1,0,600
0,85,2,1,356,60
1,15,44,2,53,100
1,43,2,327,263,247
0,16,10,2,250,45
1,20,1,1,22,95
1,56,7,1,0,120
0,2,1,1,0,200
1,15,1,1,339,225
1,49,5,1,84,85
1,2,3,1,0,99
0,19,7,2,0,60
0,6,3,1,0,50
1,26,7,1,292,185
1,32,30,1,0,250
1,6,5,1,99,108
0,27,2,1,0,125
0,37,2,7,57,140
1,19,5,1,0,85
1,2,4,1,13,250
0,63,25,2,330,37
1,30,7,1,73,72
0,33,3,1,178,225
1,12,7,1,352,300
1,56,4,1,347,130
1,22,3,1,0,95
0,9,10,1,144,62
0,64,1,3,56,111
0,6,1,1,7,45
1,23,2,1,3,200
1,19,5,1,0,130
1,68,5,1,20,275
0,12,1,1,0,50
1,6,14,2,172,154
0,98,1,2,19,55
0,13,1,1,0,55
1,8,3,1,0,195
1,10,30,1,279,169
0,21,7,1,179,168
0,184,1,1,363,65
0,26,2,1,0,139
1,19,3,2,34,950
1,15,2,3,308,475
1,54,2,3,191,159
0,12,2,1,0,150
1,123,1,1,13,100
1,3,3,1,271,150
1,19,1,1,307,175
1,52,2,1,186,349
1,27,5,1,0,78
1,12,2,1,282,250
0,28,3,2,62,75
0,6,30,4,232,55
0,4,4,1,0,100
0,56,2,1,333,60
0,22,1,1,0,55
0,1,1,6,290,100
0,149,1,5,28,55
0,21,2,1,89,100
0,15,7,3,157,35
1,29,5,1,89,995
0,30,3,1,345,250
1,0,1,1,0,200
1,19,2,1,39,199
1,39,1,1,179,200
1,12,1,1,0,400
0,46,2,7,0,50
1,21,3,3,77,120
1,8,30,3,358,317
0,7,5,2,0,79
0,2,30,7,360,88
0,6,1,10,158,65
0,3,10,1,0,50
0,26,2,1,0,100
1,19,1,1,165,443
0,8,1,1,0,139
1,124,30,3,189,90
1,11,14,1,0,250
1,22,3,5,113,85
0,6,30,27,346,42
1,147,2,1,352,180
0,22,2,1,0,48
1,43,30,232,185,236
1,19,1,1,0,250
0,23,4,2,244,95
1,100,3,5,83,210
0,28,3,3,0,129
1,1,6,1,0,170
0,56,1,1,332,49
1,8,3,1,29,300
1,10,2,5,152,179
0,17,1,3,228,45
0,4,4,1,24,90
0,43,7,13,358,169
1,91,1,1,263,115
1,8,1,1,0,175
0,98,1,1,347,68
0,6,3,1,0,55
0,51,3,1,0,199
1,12,3,1,0,110
0,68,2,4,13,99
0,26,7,3,2,120
1,77,5,1,0,139
1,56,5,2,0,90
0,24,10,1,0,47
1,21,3,2,28,110
1,26,2,1,185,214
1,6,1,1,16,130
0,4,6,6,230,399
0,14,1,1,90,150
1,7,1,1,3,200
0,46,2,1,311,50
0,117,3,1,0,38
1,30,3,1,365,99
1,2,1,1,139,200
1,7,2,1,0,250
0,28,1,1,0,130
0,45,2,1,0,90
0,15,1,1,0,90
0,6,5,6,94,73
1,1,2,1,91,500
1,12,3,1,225,195
1,1,3,12,0,339
0,7,2,1,266,120
0,20,1,1,0,55
1,12,3,1,0,275
1,12,2,3,298,295
0,4,2,1,101,70
1,11,2,1,0,325
0,45,1,1,0,70
1,12,5,2,28,182
0,6,1,2,0,50
0,46,1,6,171,60
1,23,2,1,1,220
1,8,1,1,329,250
0,80,1,1,205,45
0,45,3,1,0,69
0,75,4,1,155,60
1,6,2,1,0,175
0,49,15,1,21,60
0,20,3,4,0,51
0,56,3,1,43,55
0,67,7,1,365,85
1,21,2,1,0,240
0,7,5,1,0,89
1,19,4,1,26,132
0,12,3,2,111,79
0,20,8,1,2,50
1,67,60,2,87,85
1,32,1,1,261,129
0,7,21,1,0,60
2,23,100,28,320,33
0,100,2,3,331,75
1,8,3,1,23,250
1,1,3,49,249,737
1,15,1,1,249,550
0,4,3,2,12,92
1,14,1,1,0,500
1,2,10,2,4,150
2,26,2,3,324,44
1,20,7,1,81,99
0,6,1,1,0,51
1,60,6,2,249,145
0,13,1,1,0,50
0,15,1,1,47,70
1,14,3,1,0,400
1,15,15,1,6,75
0,12,5,1,0,70
0,15,3,1,0,81
0,56,2,3,20,58
1,12,5,1,0,130
1,8,5,1,0,200
1,29,30,1,0,450
0,12,3,1,36,30
1,11,1,1,0,199
1,19,1,1,0,130
1,50,30,232,330,321
1,23,3,1,214,295
0,85,1,1,179,125
1,79,15,1,0,220
1,6,6,1,43,111
0,12,6,2,9,120
0,8,1,2,197,109
1,19,3,1,0,600
1,24,2,1,0,80
1,12,4,1,0,234
1,12,15,1,285,125
1,28,5,1,0,675
1,87,2,1,54,109
1,2,1,3,1,269
1,6,28,1,268,135
2,6,1,17,89,35
1,15,30,3,73,140
1,12,2,1,244,220
1,12,3,5,347,350
1,7,2,1,212,260
0,29,1,1,293,55
1,26,3,1,0,350
1,21,1,1,69,149
1,15,3,1,0,150
1,44,10,1,0,70
0,105,3,2,329,45
0,9,1,3,77,90
1,52,4,1,0,499
0,34,3,1,0,100
1,30,1,5,261,285
1,47,4,4,306,125
1,117,3,1,0,60
0,43,4,2,365,99
0,12,22,2,0,90
0,12,1,1,0,80
1,14,1,1,0,139
1,12,7,1,0,50
0,21,1,1,0,150
0,1,1,2,0,70
1,15,5,1,0,150
0,4,4,1,13,90
1,9,3,1,301,100
0,6,3,2,100,59
0,6,2,34,0,60
1,2,1,1,0,75
0,12,13,1,0,59
0,110,4,7,334,30
1,7,5,1,31,165
0,12,4,1,12,50
1,30,2,1,116,130
1,19,1,1,176,200
1,39,2,1,0,71
0,6,2,1,365,45
1,28,4,1,0,250
0,6,5,1,247,45
1,28,1,1,300,198
1,47,2,1,290,85
1,2,6,1,0,125
1,71,29,327,333,699
0,20,7,1,0,70
1,21,2,2,22,85
0,34,50,1,365,1333
0,52,3,1,9,100
0,86,4,8,340,32
1,6,2,4,189,525
0,6,2,1,334,200
0,2,30,1,90,1000
0,1,4,1,3,250
1,54,4,1,27,92
1,12,14,1,263,195
0,25,2,2,53,149
0,6,3,2,148,65
0,2,5,1,66,76
0,2,6,5,0,100
1,3,3,1,19,150
1,12,7,1,0,90
0,30,7,1,0,32
1,43,1,1,0,170
1,7,3,1,116,273
1,28,1,1,3,479
1,11,4,1,58,300
0,2,2,1,0,85
0,6,2,2,167,90
1,2,3,1,257,110
1,56,3,1,0,200
0,54,1,2,365,50
0,15,2,3,45,90
1,27,3,1,0,720
1,101,30,1,0,105
1,73,4,1,111,95
1,12,2,2,270,170
0,27,5,2,0,82
1,52,3,2,247,289
1,19,5,1,0,200
0,12,2,3,36,129
1,19,1,1,166,159
0,2,2,1,167,80
1,8,3,1,3,150
0,27,1,1,0,90
1,2,4,1,0,100
0,6,2,1,0,45
0,56,1,1,0,85
1,8,7,1,35,240
1,12,2,1,208,175
1,16,29,1,59,155
0,37,1,5,90,65
0,153,2,1,0,100
0,106,3,1,363,54
0,8,2,1,0,75
2,2,7,1,83,30
0,37,1,1,328,45
1,1,4,2,148,182
1,11,1,3,158,200
1,19,3,1,336,400
0,12,2,1,116,60
0,12,3,3,284,69
1,1,29,31,134,165
0,64,1,8,0,159
0,21,12,1,0,75
1,26,30,49,364,198
0,8,1,1,0,45
1,9,59,1,0,87
1,9,4,1,0,130
1,56,1,1,117,120
0,6,2,1,0,60
1,50,5,2,1,225
0,73,2,3,101,39
1,7,1,1,360,800
1,2,3,1,37,175
1,14,6,1,0,250
1,8,1,1,0,400
1,62,2,2,0,135
1,2,2,1,0,70
1,30,2,1,0,100
0,4,5,1,0,95
1,23,2,1,27,140
0,3,20,1,304,48
1,3,3,1,0,120
1,28,1,1,83,150
0,7,15,1,0,90
1,43,29,327,349,130
1,13,5,1,0,88
0,1,8,1,87,230
0,2,1,2,351,100
0,107,2,2,0,130
1,2,7,1,26,100
1,112,2,1,42,200
1,1,30,87,341,260
1,117,2,2,81,97
1,28,1,1,0,150
1,43,29,96,365,210
0,22,2,6,177,68
0,26,1,1,0,73
1,8,4,1,0,173
1,30,7,1,4,115
1,6,15,1,42,40
1,43,2,327,357,228
1,79,2,1,10,125
1,64,4,1,196,350
0,21,1,1,269,100
0,12,6,1,0,80
0,21,2,1,0,80
0,81,2,1,64,45
1,8,2,1,0,99
1,25,5,1,173,145
0,2,12,1,0,95
0,19,1,1,0,130
0,6,4,3,40,45
1,68,20,2,62,155
0,7,5,1,0,98
1,79,2,2,287,195
0,13,2,1,275,65
1,12,5,1,0,150
0,15,3,1,0,60
1,90,1,1,295,126
0,19,3,1,62,149
0,26,2,1,45,150
1,26,2,1,0,199
0,29,4,1,0,75
0,2,1,2,8,80
0,37,1,4,333,55
1,23,5,1,87,250
1,12,14,1,0,180
1,12,5,2,178,750
1,6,3,1,0,130
1,8,3,1,0,129
1,28,3,1,0,115
0,15,2,3,0,55
0,111,3,2,40,65
0,20,6,1,0,75
0,139,1,1,90,90
1,8,30,1,36,210
0,12,3,4,262,80
1,15,2,1,4,110
0,28,4,2,77,94
1,12,2,1,263,149
0,31,30,103,242,56
1,69,2,5,86,104
1,98,1,1,103,132
0,12,1,1,0,99
1,20,30,52,337,149
1,1,5,1,0,200
0,70,2,4,90,79
0,2,1,3,339,49
0,12,1,1,8,115
0,11,28,3,70,79
2,6,7,2,88,25
1,2,1,1,158,200
1,183,1,2,300,80
1,166,3,1,51,70
1,12,3,1,44,220
0,20,14,1,364,149
1,6,4,1,196,175
1,37,3,6,256,1500
0,6,1,1,44,63
1,146,2,1,12,152
1,1,30,1,176,180
0,4,3,1,16,49
1,7,30,23,213,150
1,24,3,1,46,110
0,7,1,6,316,135
0,37,3,1,158,59
0,30,3,1,288,105
1,40,1,1,0,250
1,12,7,1,0,140
0,64,2,1,332,115
0,8,3,1,0,89
0,70,2,4,352,65
0,102,4,1,0,60
1,2,2,1,0,100
1,6,2,1,0,65
0,37,2,10,360,48
0,7,1,2,45,100
0,20,2,1,0,55
1,4,7,1,0,100
0,71,1,1,39,70
1,21,3,1,251,140
1,21,1,1,0,75
0,28,1,5,0,99
1,12,3,1,359,190
1,77,3,1,0,500
0,137,1,3,0,97
0,4,1,1,29,125
1,2,1,1,0,115
0,82,1,2,247,75
1,16,7,1,0,175
1,7,4,1,277,269
1,2,31,4,340,135
0,19,2,1,72,289
0,15,4,1,0,175
1,4,3,1,26,134
1,4,1,1,0,85
0,2,2,1,352,80
0,125,2,1,353,60
1,24,7,1,20,80
1,29,2,1,28,188
1,15,4,1,0,56
1,28,30,15,331,110
0,43,3,1,0,100
1,12,3,1,3,90
1,71,30,232,341,312
1,133,5,1,0,195
1,6,10,1,0,250
0,15,1,1,364,239
1,10,4,1,0,250
1,12,3,1,345,244
0,67,5,12,0,35
1,2,1,2,0,250
1,11,3,1,256,290
0,1,1,7,67,325
1,4,3,1,280,175
1,56,3,1,0,72
1,7,4,1,0,135
1,28,4,1,7,147
0,12,1,4,5,70
1,52,21,1,0,161
0,28,2,1,0,300
0,2,1,3,21,55
1,1,30,49,364,315
0,6,3,1,0,70
1,12,1,1,0,116
0,12,5,1,0,95
0,6,1,1,14,45
0,15,2,1,29,50
1,28,15,1,162,150
0,54,4,2,317,47
2,34,1,1,0,37
0,1,1,1,0,135
1,28,5,2,345,450
0,45,7,1,0,90
1,19,6,1,25,300
1,20,1,33,364,399
1,26,30,52,353,120
0,21,3,1,0,37
0,8,31,18,249,53
0,9,3,1,134,195
1,68,28,1,73,200
1,12,3,1,0,199
1,28,3,1,106,425
1,103,1,5,0,220
1,6,3,1,71,225
0,3,5,2,6,100
1,152,3,3,179,150
1,19,2,1,14,185
1,8,5,1,6,135
0,15,4,1,0,40
1,8,30,25,274,260
0,15,1,2,0,59
1,6,7,1,14,115
1,12,3,1,0,180
1,6,4,1,6,169
0,22,1,1,311,70
0,21,2,1,147,66
1,43,1,6,117,295
1,6,1,1,0,280
1,9,2,1,35,189
1,14,3,1,39,170
1,1,1,1,358,200
0,28,20,3,128,85
1,147,2,1,223,98
0,37,3,10,358,70
1,8,5,1,201,120
0,7,2,3,312,75
0,4,2,1,38,70
1,25,3,7,34,150
0,35,2,4,96,49
0,54,2,1,365,89
1,4,1,1,16,112
1,21,2,1,9,100
0,6,15,1,0,48
0,4,3,2,9,105
1,7,2,1,19,135
0,9,3,2,0,75
1,22,1,1,344,349
0,3,2,1,17,175
1,44,6,1,0,118
0,27,1,1,0,105
0,55,2,6,340,36
0,2,1,2,0,70
1,19,3,1,275,185
0,12,2,1,0,85
0,15,10,1,32,30
1,18,14,1,4,89
0,8,1,2,40,90
1,33,4,1,317,225
0,6,5,1,0,40
1,33,3,2,0,120
1,4,3,1,38,130
0,30,30,1,90,75
0,8,1,2,327,182
1,28,1,1,365,1046
0,8,30,32,317,60
1,11,3,1,0,249
1,6,4,2,37,145
1,6,3,2,197,135
1,21,2,1,357,200
0,13,3,2,42,100
1,6,5,1,0,119
0,103,3,2,37,55
0,7,2,1,83,110
0,30,2,1,0,119
1,44,2,1,0,100
1,16,31,1,296,160
0,28,1,1,365,246
0,30,3,1,33,65
0,16,365,1,364,350
1,0,2,1,0,90
1,1,4,1,314,135
1,19,3,1,0,419
1,32,3,1,15,135
1,5,30,23,330,200
1,43,3,1,42,430
1,21,3,1,3,115
1,64,3,1,113,280
0,30,2,2,34,55
1,7,30,18,365,299
1,5,3,1,0,350
1,6,1,1,47,50
0,34,1,2,0,65
1,68,3,2,10,118
1,79,4,3,365,135
0,15,30,2,89,48
0,12,3,1,0,60
1,20,3,28,60,199
0,9,31,1,179,125
2,117,7,4,343,32
0,24,2,1,365,100
1,73,2,1,0,189
0,12,1,1,0,55
1,43,3,1,65,395
0,2,4,1,24,99
0,56,1,3,11,77
0,10,4,3,314,89
0,30,1,1,0,75
0,3,30,1,18,65
1,12,30,1,0,136
0,94,1,18,309,135
1,142,2,2,348,390
1,6,3,2,83,165
0,28,14,1,0,94
1,8,30,9,312,250
2,6,31,10,341,32
0,14,1,3,0,86
1,25,1,1,0,150
1,1,3,1,40,342
0,8,2,3,126,95
1,15,2,1,0,119
1,54,2,1,346,120
1,90,3,1,125,300
1,6,2,2,64,130
1,6,5,1,225,204
1,49,5,1,1,90
1,14,5,1,263,480
0,4,1,4,223,81
1,1,3,1,321,227
0,107,2,2,77,65
1,6,3,1,235,399
1,26,3,1,249,200
0,79,1,4,325,70
1,6,2,2,214,120
0,8,1,1,0,45
1,126,2,1,327,149
1,22,3,1,280,119
0,23,30,1,0,85
0,21,3,3,96,40
0,21,30,3,297,79
1,2,2,2,257,195
0,11,1,1,0,65
0,11,1,1,83,120
0,39,1,1,0,50
0,12,3,2,0,110
1,29,16,1,0,75
1,30,1,6,53,120
0,7,2,47,331,62
0,12,1,1,0,115
1,30,2,1,210,120
0,6,5,2,71,90
1,33,4,1,159,525
1,8,3,1,0,144
1,7,1,1,253,350
1,28,2,1,16,100
0,2,2,1,0,75
0,45,3,1,0,69
1,53,3,1,0,375
1,16,2,1,0,250
1,62,1,2,140,149
1,7,2,1,0,90
0,12,28,6,303,70
0,23,21,1,332,100
0,21,1,2,0,85
0,47,2,1,156,70
0,34,2,1,61,100
1,27,4,1,21,200
0,21,1,1,0,50
1,19,2,1,0,140
0,21,1,1,1,45
1,21,4,1,2,89
1,85,2,2,361,100
1,54,4,1,338,133
1,73,4,2,90,70
0,6,5,1,52,45
2,6,3,34,332,40
1,20,5,4,68,125
1,56,2,1,354,299
1,21,2,1,353,105
1,89,2,1,256,70
1,7,2,3,365,450
1,0,1,1,53,169
0,4,1,1,0,55
0,103,1,1,48,49
1,43,29,327,361,130
1,110,1,1,333,120
0,90,1,1,342,70
1,43,1,1,0,200
1,56,2,1,0,80
0,54,1,1,334,45
1,20,2,1,45,160
1,12,2,1,5,150
0,71,7,1,0,80
1,12,5,1,0,275
1,113,1,1,0,199
1,26,3,1,0,199
1,43,1,1,0,220
1,13,30,2,177,145
0,11,2,1,21,50
1,11,2,1,0,250
1,23,1,1,106,158
1,132,1,2,0,170
0,12,30,2,254,80
0,8,2,1,89,85
0,2,1,1,0,59
1,20,1,2,2,150
1,48,4,1,7,274
0,64,1,3,0,100
0,44,5,1,0,88
0,2,1,1,0,103
0,12,1,2,76,70
1,29,4,1,28,150
0,12,2,1,0,60
0,30,3,1,298,50
1,111,2,1,243,110
1,54,3,1,310,85
1,11,4,1,0,160
1,1,1,1,361,300
0,56,1,2,132,45
0,6,4,1,0,60
1,29,7,1,158,250
1,7,2,1,0,131
0,111,1,4,348,56
1,31,2,1,0,100
0,28,1,1,0,130
0,20,2,1,336,110
1,73,7,2,171,140
2,6,1,17,86,35
1,27,2,1,177,315
1,90,2,2,161,200
1,7,30,1,2,99
1,19,5,1,0,130
0,81,1,1,359,75
1,12,5,2,0,125
0,15,5,5,147,73
1,4,1,1,95,350
1,8,6,1,0,230
0,4,1,3,180,80
0,2,3,1,365,150
0,26,3,1,0,125
1,5,4,1,0,600
1,12,20,1,122,125
1,14,3,1,13,150
1,28,7,1,237,211
0,75,1,2,281,55
0,23,2,1,0,200
0,14,2,1,311,84
0,6,1,1,21,58
1,27,90,1,365,399
0,7,1,1,0,200
0,111,1,1,0,70
0,2,2,1,4,39
0,2,2,4,88,95
1,12,5,3,17,145
0,2,3,1,0,55
1,36,1,1,77,289
1,9,2,1,0,399
0,6,1,1,0,57
0,21,5,2,323,90
0,3,6,1,336,93
0,15,4,2,311,55
1,12,14,1,296,130
0,103,1,5,347,54
1,12,2,1,309,295
0,2,2,2,188,65
1,38,2,1,0,180
1,16,3,1,68,220
1,6,3,1,174,181
1,20,2,1,0,140
0,7,1,5,95,138
0,6,2,1,0,35
1,7,7,1,242,90
1,13,3,1,0,195
1,3,14,2,186,95
0,1,1,1,0,125
0,2,1,5,244,209
1,20,3,1,0,270
1,12,180,1,365,200
0,71,1,7,363,324
1,28,30,121,364,249
0,31,30,103,269,70
0,15,1,8,311,75
0,7,1,11,1,245
0,13,4,1,0,65
0,18,1,1,0,50
0,2,2,2,84,75
1,21,7,1,0,80
1,25,7,1,9,150
1,26,1,1,0,180
0,20,3,13,53,137
1,38,2,1,0,200
1,11,30,1,83,150
1,28,10,1,0,145
0,22,1,1,0,60
1,77,30,232,185,285
1,56,5,2,55,190
1,10,1,1,212,145
0,12,1,2,9,90
0,20,1,33,180,119
0,2,7,8,326,52
0,19,30,9,310,59
0,6,1,1,95,60
1,21,3,1,6,200
1,90,7,1,126,165
1,12,30,8,136,79
0,12,1,2,64,130
0,20,5,1,77,120
1,2,4,3,4,153
0,25,3,1,3,59
2,7,3,3,0,68
1,77,30,87,262,245
0,23,2,1,324,90
0,15,30,3,339,129
0,103,1,2,149,50
0,12,3,1,0,82
0,0,1,3,222,40
0,12,3,1,0,45
1,43,2,1,0,160
1,94,4,2,353,249
0,1,1,5,269,100
1,11,3,1,0,200
0,6,3,2,365,50
1,124,7,3,122,120
0,6,3,1,118,97
1,31,1,1,0,500
1,22,3,1,277,153
0,8,4,1,0,89
1,2,3,1,10,150
0,23,2,1,0,188
1,12,2,1,310,300
1,14,32,1,2,140
1,41,3,1,232,135
0,21,2,3,319,69
0,15,7,1,36,35
1,7,3,1,23,290
1,14,3,1,0,225
0,7,7,47,332,120
0,117,3,1,0,150
1,4,1,5,87,180
0,117,1,1,0,35
0,88,1,4,148,50
0,22,14,1,76,60
0,27,2,2,0,55
0,21,7,1,0,55
0,8,5,1,3,55
1,43,2,1,0,250
0,24,1,1,89,500
1,15,3,1,297,110
1,181,2,2,169,79
1,62,1,2,129,325
0,19,3,1,0,100
0,21,2,2,0,85
0,15,2,1,0,60
1,43,30,232,304,325
0,23,2,1,344,85
1,19,1,5,97,369
1,12,3,4,318,300
1,44,2,3,59,155
0,45,6,3,90,86
1,14,4,1,0,149
0,21,3,1,0,34
0,11,1,2,7,89
0,2,50,1,0,80
1,30,2,1,67,250
0,12,2,1,0,70
1,144,3,1,15,80
0,15,3,5,272,35
0,23,1,1,0,45
1,13,2,2,0,150
1,117,1,1,0,75
0,21,3,3,100,30
0,194,2,1,178,36
0,8,2,4,112,50
0,29,8,1,156,90
0,12,2,1,339,60
1,21,3,1,67,110
1,43,2,327,341,235
2,2,1,1,89,95
1,14,30,2,236,700
0,71,1,7,294,100
1,1,1,1,0,375
0,15,1,1,0,65
1,8,30,9,343,150
0,8,1,1,0,45
1,7,30,31,298,150
1,7,3,1,0,300
0,70,3,8,305,33
0,70,2,1,88,75
0,111,1,2,59,54
0,15,2,1,0,45
1,6,7,1,31,200
1,25,2,1,0,175
0,18,1,1,0,60
0,15,1,1,327,60
0,23,1,2,0,90
1,4,2,2,304,150
1,61,2,1,317,85
1,43,6,1,160,135
2,83,1,4,350,30
1,8,30,16,329,79
1,8,30,1,328,150
1,69,4,1,169,75
0,6,2,10,353,40
1,8,2,1,269,545
1,8,20,2,95,120
1,56,4,1,31,100
1,16,5,1,9,125
1,8,7,1,205,209
0,12,2,3,0,69
0,6,30,11,201,95
0,21,2,5,112,69
1,7,3,4,0,350
1,10,3,1,0,150
0,28,30,10,99,49
0,79,2,1,4,47
0,3,3,2,53,76
1,70,3,2,285,175
2,30,2,1,126,125
1,12,2,7,317,159
1,28,1,1,0,350
0,2,2,1,172,155
0,12,14,2,86,50
1,15,7,3,74,80
1,28,30,91,311,117
2,7,1,6,365,75
1,52,1,1,55,175
1,7,30,31,341,200
1,8,3,1,36,150
1,12,3,1,0,150
0,15,28,3,318,40
0,20,1,5,349,105
1,52,27,1,153,120
0,15,2,4,302,54
0,1,3,2,127,150
0,12,9,1,0,80
0,21,2,1,0,85
1,2,1,1,0,125
1,16,2,2,19,985
2,49,1,1,0,100
1,14,2,1,197,325
1,37,1,1,365,500
2,97,2,1,83,250
0,20,5,1,0,80
1,73,1,1,0,45
1,28,2,1,81,165
1,28,1,1,30,128
1,72,1,1,89,159
0,79,1,4,161,55
0,44,3,1,0,40
1,19,6,1,128,200
0,12,2,1,54,125
0,56,4,1,0,39
1,68,1,1,25,250
1,87,1,1,365,135
0,28,1,1,9,75
1,21,3,1,270,160
0,25,1,10,348,79
0,4,30,3,0,71
1,113,1,1,8,150
1,27,14,1,0,150
0,30,1,1,0,75
0,2,3,1,61,85
0,16,1,1,276,150
1,12,5,1,89,220
1,8,1,1,0,189
0,7,1,1,0,125
0,180,1,1,0,100
1,67,7,2,0,106
1,6,2,1,102,135
0,28,4,1,0,100
1,14,29,96,230,249
1,43,2,327,262,388
1,6,3,1,229,80
2,19,10,4,0,65
0,25,1,1,349,59
0,133,1,2,336,59
0,30,7,1,0,55
0,20,2,1,0,80
1,12,30,1,179,150
1,83,3,1,271,125
0,107,5,1,179,40
1,1,3,12,0,269
1,8,6,1,0,220
0,2,30,103,237,52
1,20,3,1,0,250
1,1,30,2,148,130
1,12,4,1,0,140
0,15,7,1,0,90
0,2,7,3,0,55
1,6,2,1,35,120
1,19,3,1,0,160
0,8,10,1,0,115
0,7,5,1,0,150
0,25,3,1,3,90
1,19,5,1,0,122
1,173,1,1,303,89
0,22,5,1,0,60
1,12,30,2,0,800
0,6,3,1,0,50
1,20,3,28,84,199
1,21,1,2,36,75
0,44,30,23,281,34
1,3,12,1,2,550
0,6,4,4,28,0
0,6,1,2,321,90
1,18,1,1,16,150
0,12,6,1,287,70
1,113,4,1,4,80
1,12,3,1,0,105
1,19,7,1,0,140
1,15,30,1,0,110
0,6,1,2,10,37
0,21,1,1,0,45
1,21,3,3,17,135
1,11,3,5,255,250
1,21,3,1,40,249
1,17,7,2,0,120
0,22,2,1,0,58
0,28,5,1,0,80
2,15,1,1,314,50
1,1,3,49,204,699
1,4,1,1,0,130
0,6,1,6,285,118
1,1,30,49,331,245
1,4,2,1,1,115
1,95,3,3,53,70
0,20,3,3,0,75
1,11,30,9,15,133
0,81,2,2,324,45
1,100,2,1,294,167
1,15,6,1,0,100
1,9,6,1,351,159
1,6,2,1,67,118
0,19,2,2,188,110
2,193,3,10,0,25
2,6,2,4,90,79
1,7,1,1,4,175
1,2,3,2,0,203
0,2,2,1,156,65
1,19,60,1,311,165
1,18,3,1,0,100
2,6,2,3,138,37
1,3,30,1,0,180
1,15,1,1,81,110
1,4,1,2,7,400
1,11,3,1,0,210
2,4,3,2,0,30
1,100,2,1,82,90
0,12,3,1,0,70
0,144,5,2,62,35
0,30,30,3,354,53
0,21,3,1,0,88
1,8,4,1,0,256
1,1,7,1,265,250
1,79,1,5,359,399
0,2,30,2,183,48
1,56,3,1,0,99
0,20,2,3,0,55
1,7,3,1,46,500
0,12,1,1,0,60
1,12,21,1,0,125
1,1,3,2,0,199
1,37,1,1,49,45
0,29,3,1,0,48
1,12,2,2,0,246
1,28,1,1,260,170
1,14,15,1,0,75
0,70,1,1,363,45
1,1,3,1,364,250
0,21,30,17,315,50
0,162,1,1,365,80
0,15,2,1,0,55
1,53,2,1,89,150
1,15,4,1,0,210
0,21,2,1,0,60
1,45,1,1,0,90
1,20,3,1,358,200
1,28,30,29,335,116
1,6,2,1,333,120
1,71,30,232,296,334
2,13,2,5,0,41
0,4,30,1,358,200
1,51,60,1,278,125
1,68,4,1,0,170
0,39,2,6,341,65
0,6,4,1,325,80
1,2,2,2,266,247
0,61,1,1,0,49
1,24,2,1,0,150
1,114,14,1,88,110
0,6,3,1,140,80
1,6,4,1,10,120
0,12,3,1,188,70
1,28,29,327,220,150
1,20,1,1,0,95
0,44,1,1,0,45
0,6,2,1,276,51
0,1,7,1,128,129
0,26,20,1,314,70
0,6,2,3,33,150
1,28,30,1,270,1999
0,37,1,4,75,75
1,28,7,1,0,119
0,100,3,4,364,80
1,73,1,1,0,109
1,28,3,1,138,179
0,2,2,2,18,71
1,84,3,2,256,75
0,2,1,2,126,75
1,38,5,1,0,125
0,4,1,1,285,89
0,19,3,1,25,71
0,24,2,3,358,70
0,18,4,2,179,55
0,5,1,1,0,119
1,28,5,2,71,200
0,6,1,1,0,100
1,7,2,1,95,400
0,1,1,2,0,119
1,17,1,1,3,90
1,14,26,1,29,130
0,30,2,1,0,65
0,79,25,1,0,40
0,30,1,1,0,60
0,103,1,1,153,50
1,34,30,1,316,260
0,46,1,5,364,225
2,22,1,1,0,85
0,1,1,3,85,172
1,73,2,3,29,139
1,95,1,1,356,120
0,16,1,2,0,90
0,16,1,1,0,70
1,12,1,1,0,250
0,6,7,1,0,51
0,27,1,2,365,200
0,12,12,1,0,50
0,14,1,1,158,88
1,6,4,1,0,125
1,12,29,7,0,120
0,183,2,2,349,55
0,3,1,11,356,239
1,23,3,1,28,311
0,15,5,5,149,68
1,43,2,327,351,229
1,28,1,1,0,140
0,7,1,1,353,99
0,6,30,1,62,31
1,101,4,1,0,125
1,26,31,1,365,750
1,101,60,1,13,130
2,82,3,1,85,100
1,16,4,1,14,350
